ACID					ID		 DATE				DEPAD	 DESTAD	AIRCRAFT	ATD							POINT		 TIME
  CQH8991     8602   20130627   ZSPD   ZBAA   ZZZZ   201306272125         ZBAA   201306272314
   CBJ578     9773   20130627   ZSPD   ZBAA   ZZZZ   201306271457        UDINO   201306271545
   CBJ578     9773   20130627   ZSPD   ZBAA   ZZZZ   201306271457          P58   201306271545
   CBJ578     9773   20130627   ZSPD   ZBAA   ZZZZ   201306271457        DOGAR   201306271625
   CBJ578     9773   20130627   ZSPD   ZBAA   ZZZZ   201306271457         ZBAA   201306271644
  CYZ9022     4754   20130628   ZSPD   ZBAA   ZZZZ   201306280554        UDINO   201306280645
  CYZ9022     4754   20130628   ZSPD   ZBAA   ZZZZ   201306280554          P58   201306280646
  CYZ9022     4754   20130628   ZSPD   ZBAA   ZZZZ   201306280554        DOGAR   201306280725
  CYZ9022     4754   20130628   ZSPD   ZBAA   ZZZZ   201306280554         ZBAA   201306280738
  CCA1884     5382   20130628   ZSPD   ZBAA   ZZZZ   201306281656        UDINO   201306281744
  CCA1884     5382   20130628   ZSPD   ZBAA   ZZZZ   201306281656          P58   201306281744
  CCA1884     5382   20130628   ZSPD   ZBAA   ZZZZ   201306281656        DOGAR   201306281823
  CCA1884     5382   20130628   ZSPD   ZBAA   ZZZZ   201306281656         ZBAA   201306281841
  CQH8991     5571   20130628   ZSPD   ZBAA   ZZZZ   201306290237        UDINO   201306290325
  CQH8991     5571   20130628   ZSPD   ZBAA   ZZZZ   201306290237          P60   201306290328
  CQH8991     5571   20130628   ZSPD   ZBAA   ZZZZ   201306290237         ZBAA   201306290424
  CCA1862     3246   20130628   ZSPD   ZBAA   ZZZZ   201306281532          PIX   201306281617
  CCA1862     3246   20130628   ZSPD   ZBAA   ZZZZ   201306281532        UDINO   201306281621
  CCA1862     3246   20130628   ZSPD   ZBAA   ZZZZ   201306281532          P58   201306281621
  CCA1862     3246   20130628   ZSPD   ZBAA   ZZZZ   201306281532        DOGAR   201306281701
  CCA1862     3246   20130628   ZSPD   ZBAA   ZZZZ   201306281532         ZBAA   201306281720
   CES272     1847   20130628   ZSPD   ZBAA   ZZZZ   201306281455        UDINO   201306281544
   CES272     1847   20130628   ZSPD   ZBAA   ZZZZ   201306281455          P58   201306281545
   CES272     1847   20130628   ZSPD   ZBAA   ZZZZ   201306281455        BIVOR   201306281616
   CES272     1847   20130628   ZSPD   ZBAA   ZZZZ   201306281455         ZBAA   201306281637
  CES5129     3242   20130628   ZSPD   ZBAA   ZZZZ   201306281106        UDINO   201306281159
  CES5129     3242   20130628   ZSPD   ZBAA   ZZZZ   201306281106          P58   201306281159
  CES5129     3242   20130628   ZSPD   ZBAA   ZZZZ   201306281106         ZBAA   201306281255
   CES564     1790   20130628   ZSPD   ZBAA   ZZZZ   201306281310        UDINO   201306281357
   CES564     1790   20130628   ZSPD   ZBAA   ZZZZ   201306281310          P58   201306281357
   CES564     1790   20130628   ZSPD   ZBAA   ZZZZ   201306281310        DOGAR   201306281435
   CES564     1790   20130628   ZSPD   ZBAA   ZZZZ   201306281310         ZBAA   201306281450
  CAO1041     1774   20130628   ZSPD   ZBAA   ZZZZ   201306280814        UDINO   201306280903
  CAO1041     1774   20130628   ZSPD   ZBAA   ZZZZ   201306280814          P58   201306280904
  CAO1041     1774   20130628   ZSPD   ZBAA   ZZZZ   201306280814        DOGAR   201306280943
  CAO1041     1774   20130628   ZSPD   ZBAA   ZZZZ   201306280814         ZBAA   201306280957
   CCA985     2809   20130628   ZSPD   ZBAA   ZZZZ   201306281200        UDINO   201306281252
   CCA985     2809   20130628   ZSPD   ZBAA   ZZZZ   201306281200          P58   201306281253
   CCA985     2809   20130628   ZSPD   ZBAA   ZZZZ   201306281200        DOGAR   201306281332
   CCA985     2809   20130628   ZSPD   ZBAA   ZZZZ   201306281200         ZBAA   201306281349
  CCA1862       92   20130629   ZSPD   ZBAA   ZZZZ   201306291601        UDINO   201306291651
  CCA1862       92   20130629   ZSPD   ZBAA   ZZZZ   201306291601          P58   201306291651
  CCA1862       92   20130629   ZSPD   ZBAA   ZZZZ   201306291601        DOGAR   201306291730
  CCA1862       92   20130629   ZSPD   ZBAA   ZZZZ   201306291601         ZBAA   201306291743
  CSS6877     9944   20130629   ZSPD   ZBAA   ZZZZ   201306291353        UDINO   201306291301
  CSS6877     9944   20130629   ZSPD   ZBAA   ZZZZ   201306291353          P58   201306291302
  CSS6877     9944   20130629   ZSPD   ZBAA   ZZZZ   201306291353         ZBAA   201306291353
   ALK858     9253   20130629   ZSPD   ZBAA   ZZZZ   201306290748          PIX   201306290831
   ALK858     9253   20130629   ZSPD   ZBAA   ZZZZ   201306290748        UDINO   201306290836
   ALK858     9253   20130629   ZSPD   ZBAA   ZZZZ   201306290748          P58   201306290836
   ALK858     9253   20130629   ZSPD   ZBAA   ZZZZ   201306290748         ZBAA   201306290926
  CSS6877     3923   20130629   ZSPD   ZBAA   ZZZZ   201306300205        UDINO   201306300257
  CSS6877     3923   20130629   ZSPD   ZBAA   ZZZZ   201306300205          P58   201306300257
  CSS6877     3923   20130629   ZSPD   ZBAA   ZZZZ   201306300205        DOGAR   201306300339
  CSS6877     3923   20130629   ZSPD   ZBAA   ZZZZ   201306300205         ZBAA   201306300352
  CCA178A     9779   20130629   ZSPD   ZBAA   ZZZZ   201306291144        PIKAS   201306291203
  CCA178A     9779   20130629   ZSPD   ZBAA   ZZZZ   201306291144        UDINO   201306291233
  CCA178A     9779   20130629   ZSPD   ZBAA   ZZZZ   201306291144          P58   201306291233
  CCA178A     9779   20130629   ZSPD   ZBAA   ZZZZ   201306291144         ZBAA   201306291325
  CCA176A     9628   20130629   ZSPD   ZBAA   ZZZZ   201306291133        PIKAS   201306291151
  CCA176A     9628   20130629   ZSPD   ZBAA   ZZZZ   201306291133        UDINO   201306291220
  CCA176A     9628   20130629   ZSPD   ZBAA   ZZZZ   201306291133          P58   201306291221
  CCA176A     9628   20130629   ZSPD   ZBAA   ZZZZ   201306291133        DOGAR   201306291301
  CCA176A     9628   20130629   ZSPD   ZBAA   ZZZZ   201306291133         ZBAA   201306291321
   XAX316     9246   20130629   ZSPD   ZBAA   ZZZZ   201306290619          PIX   201306290703
   XAX316     9246   20130629   ZSPD   ZBAA   ZZZZ   201306290619         ZBAA   201306290759
   CES564     6266   20130629   ZSPD   ZBAA   ZZZZ   201306291349          PIX   201306291436
   CES564     6266   20130629   ZSPD   ZBAA   ZZZZ   201306291349        UDINO   201306291440
   CES564     6266   20130629   ZSPD   ZBAA   ZZZZ   201306291349          P58   201306291441
   CES564     6266   20130629   ZSPD   ZBAA   ZZZZ   201306291349          P60   201306291442
   CES564     6266   20130629   ZSPD   ZBAA   ZZZZ   201306291349        DOGAR   201306291517
   CES564     6266   20130629   ZSPD   ZBAA   ZZZZ   201306291349         ZBAA   201306291533
  CES5186     5954   20130629   ZSPD   ZBAA   ZZZZ   201306292253        UDINO   201306292344
  CES5186     5954   20130629   ZSPD   ZBAA   ZZZZ   201306292253          P58   201306292344
  CES5186     5954   20130629   ZSPD   ZBAA   ZZZZ   201306292253        DOGAR   201306300026
  CES5186     5954   20130629   ZSPD   ZBAA   ZZZZ   201306292253         ZBAA   201306300042
  CAO1041     6253   20130629   ZSPD   ZBAA   ZZZZ   201306291005        UDINO   201306291053
  CAO1041     6253   20130629   ZSPD   ZBAA   ZZZZ   201306291005          P58   201306291054
  CAO1041     6253   20130629   ZSPD   ZBAA   ZZZZ   201306291005         ZBAA   201306291148
   CES272     6319   20130629   ZSPD   ZBAA   ZZZZ   201306291451          PIX   201306291541
   CES272     6319   20130629   ZSPD   ZBAA   ZZZZ   201306291451        UDINO   201306291546
   CES272     6319   20130629   ZSPD   ZBAA   ZZZZ   201306291451          P58   201306291546
   CES272     6319   20130629   ZSPD   ZBAA   ZZZZ   201306291451        DOGAR   201306291625
   CES272     6319   20130629   ZSPD   ZBAA   ZZZZ   201306291451         ZBAA   201306291642
   CCA178     6333   20130629   ZSPD   ZBAA   ZZZZ   201306292245        UDINO   201306292335
   CCA178     6333   20130629   ZSPD   ZBAA   ZZZZ   201306292245          P58   201306292336
   CCA178     6333   20130629   ZSPD   ZBAA   ZZZZ   201306292245        DALIM   201306292354
   CCA178     6333   20130629   ZSPD   ZBAA   ZZZZ   201306292245        DOGAR   201306300022
   CCA178     6333   20130629   ZSPD   ZBAA   ZZZZ   201306292245         ZBAA   201306300040
  CES5129     7649   20130629   ZSPD   ZBAA   ZZZZ   201306291123        UDINO   201306291213
  CES5129     7649   20130629   ZSPD   ZBAA   ZZZZ   201306291123          P58   201306291214
  CES5129     7649   20130629   ZSPD   ZBAA   ZZZZ   201306291123         ZBAA   201306291311
  CCA1884     7366   20130629   ZSPD   ZBAA   ZZZZ   201306291744          PIX   201306291832
  CCA1884     7366   20130629   ZSPD   ZBAA   ZZZZ   201306291744        UDINO   201306291836
  CCA1884     7366   20130629   ZSPD   ZBAA   ZZZZ   201306291744          P58   201306291837
  CCA1884     7366   20130629   ZSPD   ZBAA   ZZZZ   201306291744        DOGAR   201306291916
  CCA1884     7366   20130629   ZSPD   ZBAA   ZZZZ   201306291744         ZBAA   201306291932
  CQH8991     7733   20130629   ZSPD   ZBAA   ZZZZ   201306292135        UDINO   201306292225
  CQH8991     7733   20130629   ZSPD   ZBAA   ZZZZ   201306292135          P58   201306292226
  CQH8991     7733   20130629   ZSPD   ZBAA   ZZZZ   201306292135        DOGAR   201306292306
  CQH8991     7733   20130629   ZSPD   ZBAA   ZZZZ   201306292135         ZBAA   201306292321
  CYZ9022     8818   20130629   ZSPD   ZBAA   ZZZZ   201306290758        UDINO   201306290849
  CYZ9022     8818   20130629   ZSPD   ZBAA   ZZZZ   201306290758          P58   201306290850
  CYZ9022     8818   20130629   ZSPD   ZBAA   ZZZZ   201306290758        DOGAR   201306290929
  CYZ9022     8818   20130629   ZSPD   ZBAA   ZZZZ   201306290758         ZBAA   201306290946
  CYZ9022     3860   20130630   ZSPD   ZBAA   ZZZZ   201306300548        UDINO   201306300639
  CYZ9022     3860   20130630   ZSPD   ZBAA   ZZZZ   201306300548          P58   201306300639
  CYZ9022     3860   20130630   ZSPD   ZBAA   ZZZZ   201306300548         ZBAA   201306300732
  CAO1049     4414   20130630   ZSPD   ZBAA   ZZZZ   NULL        UDINO   201306301613
  CAO1049     4414   20130630   ZSPD   ZBAA   ZZZZ   NULL          P58   201306301613
  CAO1049     4414   20130630   ZSPD   ZBAA   ZZZZ   NULL        BIVOR   201306301645
  CAO1049     4414   20130630   ZSPD   ZBAA   ZZZZ   NULL         ZBAA   201306301708
   CES564      990   20130630   ZSPD   ZBAA   ZZZZ   201306301431        UDINO   201306301525
   CES564      990   20130630   ZSPD   ZBAA   ZZZZ   201306301431          P58   201306301525
   CES564      990   20130630   ZSPD   ZBAA   ZZZZ   201306301431        DOGAR   201306301605
   CES564      990   20130630   ZSPD   ZBAA   ZZZZ   201306301431         ZBAA   201306301629
   CCA178     1049   20130630   ZSPD   ZBAA   ZZZZ   201307010039        UDINO   201307010128
   CCA178     1049   20130630   ZSPD   ZBAA   ZZZZ   201307010039          P58   201307010129
   CCA178     1049   20130630   ZSPD   ZBAA   ZZZZ   201307010039        BIVOR   201307010159
   CCA178     1049   20130630   ZSPD   ZBAA   ZZZZ   201307010039         ZBAA   201307010222
  CES5186      677   20130630   ZSPD   ZBAA   ZZZZ   201307010113          P60   201307010204
  CES5186      677   20130630   ZSPD   ZBAA   ZZZZ   201307010113        DOGAR   201307010239
  CES5186      677   20130630   ZSPD   ZBAA   ZZZZ   201307010113         ZBAA   201307010253
  CCA1884     2188   20130630   ZSPD   ZBAA   ZZZZ   201306301703          PIX   201306301754
  CCA1884     2188   20130630   ZSPD   ZBAA   ZZZZ   201306301703        UDINO   201306301759
  CCA1884     2188   20130630   ZSPD   ZBAA   ZZZZ   201306301703          P58   201306301759
  CCA1884     2188   20130630   ZSPD   ZBAA   ZZZZ   201306301703         ZBAA   201306301853
   CES272     1043   20130630   ZSPD   ZBAA   ZZZZ   201306301426        UDINO   201306301515
   CES272     1043   20130630   ZSPD   ZBAA   ZZZZ   201306301426          P58   201306301516
   CES272     1043   20130630   ZSPD   ZBAA   ZZZZ   201306301426         ZBAA   201306301616
   CCA176     2683   20130630   ZSPD   ZBAA   ZZZZ   201307010103        UDINO   201307010152
   CCA176     2683   20130630   ZSPD   ZBAA   ZZZZ   201307010103          P58   201307010152
   CCA176     2683   20130630   ZSPD   ZBAA   ZZZZ   201307010103        BIVOR   201307010224
   CCA176     2683   20130630   ZSPD   ZBAA   ZZZZ   201307010103        DOGAR   201307010233
   CCA176     2683   20130630   ZSPD   ZBAA   ZZZZ   201307010103         ZBAA   201307010248
   CCA156     2738   20130630   ZSPD   ZBAA   ZZZZ   201306302008        UDINO   201306302056
   CCA156     2738   20130630   ZSPD   ZBAA   ZZZZ   201306302008          P58   201306302057
   CCA156     2738   20130630   ZSPD   ZBAA   ZZZZ   201306302008        BIVOR   201306302129
   CCA156     2738   20130630   ZSPD   ZBAA   ZZZZ   201306302008        DOGAR   201306302143
   CCA156     2738   20130630   ZSPD   ZBAA   ZZZZ   201306302008         ZBAA   201306302214
  CCA1862     2460   20130630   ZSPD   ZBAA   ZZZZ   201306301533        UDINO   201306301624
  CCA1862     2460   20130630   ZSPD   ZBAA   ZZZZ   201306301533          P58   201306301624
  CCA1862     2460   20130630   ZSPD   ZBAA   ZZZZ   201306301533         ZBAA   201306301721
  CES5129     2439   20130630   ZSPD   ZBAA   ZZZZ   201306301158        UDINO   201306301248
  CES5129     2439   20130630   ZSPD   ZBAA   ZZZZ   201306301158          P58   201306301249
  CES5129     2439   20130630   ZSPD   ZBAA   ZZZZ   201306301158        DOGAR   201306301329
  CES5129     2439   20130630   ZSPD   ZBAA   ZZZZ   201306301158         ZBAA   201306301342
  CAO1047      977   20130630   ZSPD   ZBAA   ZZZZ   201306300930        UDINO   201306301020
  CAO1047      977   20130630   ZSPD   ZBAA   ZZZZ   201306300930          P58   201306301021
  CAO1047      977   20130630   ZSPD   ZBAA   ZZZZ   201306300930         ZBAA   201306301111
   CCA985     2072   20130630   ZSPD   ZBAA   ZZZZ   201306301216        UDINO   201306301306
   CCA985     2072   20130630   ZSPD   ZBAA   ZZZZ   201306301216          P58   201306301307
   CCA985     2072   20130630   ZSPD   ZBAA   ZZZZ   201306301216        DOGAR   201306301345
   CCA985     2072   20130630   ZSPD   ZBAA   ZZZZ   201306301216         ZBAA   201306301401
   EJM900     3323   20130630   ZSPD   ZBAA   ZZZZ   201306301628        PIMOL   201306301653
   EJM900     3323   20130630   ZSPD   ZBAA   ZZZZ   201306301628          P41   201306301656
   EJM900     3323   20130630   ZSPD   ZBAA   ZZZZ   201306301628          P43   201306301700
   EJM900     3323   20130630   ZSPD   ZBAA   ZZZZ   201306301628        UDINO   201306301717
   EJM900     3323   20130630   ZSPD   ZBAA   ZZZZ   201306301628          P58   201306301718
   EJM900     3323   20130630   ZSPD   ZBAA   ZZZZ   201306301628          VYK   201306301755
   EJM900     3323   20130630   ZSPD   ZBAA   ZZZZ   201306301628         ZBAA   201306301808
